epoch,train_loss,val_loss
1,0.23206204387048882,0.01636806521564722
2,0.012418932913957785,0.0018700486747547985
3,0.0009362702811510341,0.00016175250930245967
4,8.431886687200555e-05,7.0900123319006525e-06
5,0.00011696763219030497,0.00014613639141316525
6,2.5654606008629344e-05,3.931530318368459e-05
7,1.4597610875928998e-05,4.635723598767072e-06
8,7.164203225329402e-06,1.5881480248935986e-05
9,9.93436962820245e-06,1.3655235034093493e-05
10,3.266332357535854e-06,3.291852090114844e-06
11,1.4633542264164135e-06,5.333852016065066e-07
12,6.136711519388882e-07,3.9341254591818143e-07
13,2.956261909995798e-06,1.758805592544377e-05
14,0.00022517418494771846,0.0007436029380187392
15,0.00010666696322611338,0.0001323816701187752
16,2.004453141542702e-05,7.5986023603036305e-06
17,3.4253414995077945e-06,3.805883579843794e-06
18,7.497321171001658e-07,1.9411630489685194e-07
19,8.760025488641077e-06,0.00010614359052851796
20,2.564115201266759e-05,3.735088212124538e-05
21,2.4639155909274754e-05,2.7560617309063672e-05
22,5.578246492253432e-05,4.271065099601401e-05
23,2.9869898188887115e-05,0.00010494630550965667
24,3.9951522580849996e-05,7.135891360121605e-06
25,8.198514383366274e-05,4.478805567487143e-05
26,0.00011143923751054293,7.262182407430373e-06
27,0.00035550972312800393,0.00041919311624951663
28,0.00257608680009677,0.0009126145509071648
29,0.0007819283680873923,0.0004580090695526451
30,0.0016009361970645841,0.001008906523929909
31,0.003628739460449045,0.005514684715308249
32,0.019841804805522164,0.04945680946111679
33,0.0711304142527903,0.053704751655459404
34,0.014266120739436398,0.001860561966896057
