epoch,train_loss,val_loss
1,117.2876345316569,113.97233123779297
2,110.0505142211914,106.9750473022461
3,103.17170232137045,100.27224426269531
4,96.5954600016276,93.94127502441407
5,90.37577870686849,87.8904052734375
6,84.45161310831706,82.1560546875
7,78.83702138264974,76.72140350341797
8,73.51562143961588,71.57064056396484
9,68.48450724283855,66.68324279785156
10,63.715785344441734,62.078436279296874
11,59.223676681518555,57.71489334106445
12,54.9769105275472,53.607270050048825
13,50.98135553995768,49.72359085083008
14,47.21434071858724,46.081625366210936
15,43.67859942118327,42.646322631835936
16,40.358053334554036,39.41629333496094
17,37.23774770100911,36.4018669128418
18,34.323320134480795,33.56369895935059
19,31.590707778930664,30.920322036743165
20,29.0445374806722,28.437411880493165
21,26.664719327290854,26.127772521972656
22,24.45131295522054,23.97013931274414
23,22.388946723937988,21.972039031982423
24,20.477892049153645,20.10503578186035
25,18.70124759674072,18.37924461364746
26,17.058803526560464,16.778055572509764
27,15.540114879608154,15.296750831604005
28,14.138238747914633,13.92608585357666
29,12.843233553568522,12.670709609985352
30,11.65615145365397,11.507668495178223
31,10.564182472229003,10.437031555175782
32,9.560857709248861,9.456692504882813
33,8.645370117823283,8.554499435424805
34,7.805284802118937,7.732311344146728
35,7.0383433183034265,6.984074211120605
36,6.342199548085531,6.298161125183105
37,5.707123263676961,5.672905349731446
38,5.130354229609171,5.105294513702392
39,4.607463264465332,4.59012541770935
40,4.133593479792277,4.125403356552124
41,3.707182542483012,3.6995609283447264
42,3.319624908765157,3.318102216720581
43,2.9713449398676555,2.9737911224365234
44,2.659285378456116,2.658504915237427
45,2.376274367173513,2.378549671173096
46,2.122869435946147,2.1280779123306273
47,1.896852231025696,1.9001443147659303
48,1.6923333525657653,1.6991178274154664
49,1.511451292037964,1.5157047033309936
50,1.348103106021881,1.3535200595855712
51,1.2036746462186179,1.2058709621429444
52,1.0734882990519206,1.075345778465271
53,0.9572960674762726,0.9601903080940246
54,0.8545625984668732,0.8559701442718506
55,0.7627121945222218,0.7625690937042237
56,0.6808010389407476,0.6793116211891175
57,0.6075331250826518,0.6057528913021087
58,0.5424649695555369,0.5401618599891662
59,0.48453959822654724,0.4815748751163483
60,0.4330525110165278,0.42881123423576356
61,0.3868256494402885,0.382309353351593
