epoch,train_loss,val_loss
1,122.16803458020658,120.44557624067856
2,114.89178751500779,113.25809018926941
3,107.93864895038203,106.39147531833378
4,101.30797572687338,99.84695285132366
5,94.98594816865335,93.61554878220393
6,88.97197486942069,87.67225826159476
7,83.2457714155553,82.03136227399247
8,77.80916275322183,76.66836513828719
9,72.64928807313365,71.57293572786081
10,67.75416347334914,66.74301674740778
11,63.11495985731137,62.17642083710665
12,58.72750094027511,57.854387051524554
13,54.578235054089355,53.77072974847206
14,50.661422364369535,49.90812130616637
15,46.96831686925455,46.265909133742575
16,43.48503307448915,42.83865034325633
17,40.21251896783701,39.606833480538846
18,37.13244434104267,36.57823651131231
19,34.24419595212285,33.7342823070883
20,31.535417709095118,31.072756481213766
21,29.003617069587655,28.573592146001253
22,26.63410442585511,26.239952364128044
23,24.421163613520566,24.066908204625097
24,22.361910889482257,22.037367496175953
25,20.443047349915297,20.15305602594545
26,18.66262064273159,18.39731513384866
27,17.008054275244465,16.774197337763866
28,15.479724113465133,15.263136728943334
29,14.063616941127817,13.869411314787182
30,12.75419860048876,12.591170043817812
31,11.55199671921093,11.410034408725402
32,10.446341728980851,10.317024930502088
33,9.428905094751318,9.318280619627322
34,8.498410299291997,8.400209874117465
35,7.644709937782079,7.5672988398336
36,6.869043311785555,6.801680099493294
37,6.1622760805891215,6.100587245441322
38,5.51669755240341,5.4691356610807
39,4.9329399636256115,4.895218851999198
40,4.404031455237685,4.376397774951461
41,3.9272083659102366,3.905343541282705
42,3.496676188913922,3.4805616196612212
43,3.10950654391289,3.0996545303847824
44,2.762106130645695,2.7564787914627535
45,2.4507488154041264,2.4504093101278817
46,2.173482740144351,2.174411004052454
47,1.925658839439246,1.928920090685446
48,1.70510180700698,1.7114070625182891
49,1.5096333522757044,1.5186002268019516
50,1.3371843965323833,1.3459079257125228
51,1.183874557324501,1.195097387339656
52,1.0497926311828387,1.0605068475912212
53,0.931500010722824,0.9422380360046763
54,0.8278610615000308,0.8383940934859521
55,0.7368182110792704,0.7484067466395904
56,0.6579432203993094,0.6689006050369634
57,0.5891168929500666,0.5992409729801664
58,0.5292300204114003,0.5383479862208845
59,0.4774143113084828,0.4851681529765631
60,0.43230112456422926,0.43964303138461835
61,0.39356283322065955,0.400236862876429
62,0.3604814695546267,0.36521404456893203
63,0.33150364713152275,0.3357281743791827
64,0.30680795274715467,0.3105806479090341
65,0.28600900338428054,0.28783970125947533
66,0.2678257167928949,0.26867000466832425
67,0.25245392353160273,0.2521240082032598
68,0.2393606487090219,0.23774983477635553
69,0.22819298821219908,0.2254089700615408
70,0.21858721363402323,0.21511380401601915
71,0.21061795368775907,0.20597993414696586
72,0.20375592508422993,0.19813144942442756
73,0.1979298793484549,0.19140477859231694
74,0.19299963565624037,0.18562065423955432
75,0.18885422293402515,0.18054702165941097
76,0.18535694334948485,0.1760607533462267
77,0.18228069809890923,0.1724699450853821
78,0.1798133281206035,0.16909894110693333
79,0.17765896675729606,0.166206759806038
80,0.1758304377593774,0.1637382599809774
81,0.17433490658248657,0.16147295383349075
82,0.17301710972990875,0.15956183405000995
83,0.17191623199213463,0.15788991981904713
84,0.17097627861963038,0.1565405166828314
85,0.17018901877855333,0.1551836543232272
86,0.16950249235456855,0.15401854109567928
87,0.16894081760728202,0.15297880356382065
88,0.168450104257359,0.15209672923978262
89,0.1680405660236924,0.15127339881780524
90,0.167699851934658,0.15052020558191834
91,0.1673833424266172,0.1499209105564254
92,0.16715258839285005,0.1492945882648934
93,0.16693668025762617,0.14878980303514924
94,0.1667359728974838,0.14838255880802145
95,0.16659205385380346,0.14799260389292263
96,0.16646884298469541,0.14756575559662546
97,0.16634155260341388,0.14723652703084725
98,0.1662654488755081,0.14685993310142867
99,0.1661726070812107,0.14671294298653542
100,0.16612839516046318,0.14639836013640636
101,0.16606673454168222,0.14618663919522373
102,0.16601164038206803,0.1459487859934379
103,0.16597538417116567,0.1458764921975574
104,0.16595600449342465,0.14558722547963318
105,0.16590086673711515,0.14550553929962995
106,0.16588445568098614,0.14533758149349615
107,0.16586757691079504,0.14531641888072647
108,0.16584927866457563,0.1451942229718695
109,0.165838521094247,0.14502947793667845
110,0.16583138265946692,0.14501009639686113
111,0.165812671520377,0.14492585290451937
112,0.16580639766148114,0.14483687751515623
113,0.16580211981721374,0.14472646301945485
114,0.16579958774269501,0.1446918499286411
115,0.16581388507147976,0.1445350961481433
116,0.16579049226048503,0.14458088657297755
117,0.16579481022029352,0.1445332825257029
118,0.1657859773242646,0.1445190802621587
119,0.16579799828453556,0.14447033031567363
120,0.16581352588022055,0.14445266570230736
121,0.16580136288216846,0.14442798471140453
122,0.16581038618933236,0.1443673728677776
123,0.16578516941705923,0.14444382923179488
124,0.16580553807675288,0.1444224795740634
125,0.16578795161736465,0.14428513555709524
126,0.16576931788573784,0.144312443817003
127,0.16580502945410833,0.14427673902685773
128,0.16578320127952711,0.1442899905364933
129,0.1657865045695797,0.14423713228154003
130,0.16580009303261967,0.1442848079303927
131,0.16579680894240026,0.14426476499277824
132,0.16579825702670783,0.14438267827178022
133,0.165796366482669,0.14425770383098663
134,0.16577950992731194,0.1442678869526028
135,0.16580237203719322,0.14423133736943233
136,0.16578195684839056,0.14423301651344314
137,0.16582403456558203,0.14429560974480307
138,0.1657976791411687,0.14421109022085798
139,0.16580106520266139,0.14430582907103146
140,0.16577998446056771,0.144186324400779
141,0.16579192671412366,0.14422671432208903
142,0.16581397157518638,0.14419123339832535
143,0.16580298148529007,0.1442113838069603
144,0.16578265827557262,0.14428241696682192
145,0.16580095269898829,0.1442515212292826
146,0.16578945640872356,0.14424925100937758
147,0.16578256098026162,0.14427209705275493
148,0.165782511033329,0.144216446053605
149,0.1658009762845558,0.14418508500894006
150,0.1657916141030421,0.14428210113184198
151,0.1658076398587881,0.14415264587338456
152,0.16578270866631667,0.14418800714841898
153,0.16580682665531096,0.14426068787110197
154,0.16579456985545232,0.1442753214523757
155,0.16579793971738424,0.14419214418992113
156,0.16582380852054887,0.14415974839378165
157,0.16579472916590085,0.14426453295382563
158,0.16579185953641773,0.14415214241892757
159,0.16582957566615283,0.14423622518490822
160,0.16581543605918828,0.14414109597839783
161,0.16583831486689166,0.14426345646697433
162,0.16578421055284126,0.14422448549411807
163,0.16580870042703375,0.1442396487562102
164,0.16584906552799314,0.1442018369189856
165,0.165803249521471,0.1441919064248615
166,0.16580385984129914,0.14423098197404646
167,0.16580269209750345,0.14418308229268081
168,0.16580139289638973,0.14424432055903008
169,0.16579589774947945,0.14432087515979558
170,0.1658224899208939,0.14432603271109126
171,0.1658500726106395,0.14442881971319513
172,0.16582259954238618,0.14413095032433149
173,0.16590212723233216,0.14407623153577093
174,0.1658145327157479,0.14428627440983616
175,0.1658640389362312,0.1442489633039294
176,0.16584064634698334,0.14431694622500024
177,0.1658023721354687,0.1441868787531911
178,0.1658122833334932,0.14415552991861053
179,0.16581514082438387,0.1441055544014494
180,0.16588339756222087,0.14418722438817988
181,0.16589317494502293,0.14448561031554508
182,0.16580412602321096,0.14418016058117863
183,0.16581469278656605,0.1441008837196116
184,0.16581605250837353,0.14430354301698034
185,0.16583647844627217,0.14422297511859622
186,0.1658451207431528,0.14426568757586442
187,0.1658196280798599,0.14421456764570786
188,0.16583052977117832,0.1441793507748357
189,0.1658209078004133,0.14419669319835976
190,0.1657885518563074,0.14410192273001293
191,0.16603640458139926,0.14420852717088958
192,0.1658283800168129,0.14434513228835208
193,0.16581655061382763,0.14425078875588335
194,0.1659743875769373,0.14431419653433325
195,0.16584385605741278,0.14420019509577411
196,0.1658702112384545,0.14412302549760722
197,0.165813203930021,0.14416246464325785
198,0.1658280997691636,0.14416748647950173
199,0.16582560762364115,0.14434586872321942
200,0.1658466374993677,0.14418183678797372
201,0.16583608876953326,0.1443370183621919
202,0.1658000242090845,0.14415940590952483
203,0.165842672572971,0.14421851074630607
