epoch,train_loss,val_loss
1,0.6177523268852383,0.0636615939438343
2,0.02912066304900994,0.008831414673477412
3,0.002108544150056938,0.0005186003749258816
4,0.0002981008792024416,0.00017424228135496378
5,0.00011641705459624063,9.54270304646343e-05
6,7.560645032450945e-05,5.5049924776540136e-05
7,3.571589404600672e-05,3.88710595871089e-05
8,2.284311094626901e-05,2.1456887225212995e-05
9,1.3662332533688943e-05,1.5118909504963086e-05
10,8.642378179501976e-06,1.0482243214937626e-05
11,6.54827052433878e-06,8.102934953058138e-06
12,5.9378275106306925e-06,6.912101980560692e-06
13,5.9153175319200575e-06,6.969022706471151e-06
14,5.328091341046578e-06,1.2164588406449184e-05
15,5.370732408967645e-06,8.566492851969087e-06
16,4.399404224386671e-06,5.5669559515081344e-06
17,3.8986169177709e-06,4.244507408657228e-06
18,3.925816668015614e-06,4.519939830061049e-06
19,3.823127819183961e-06,3.7810063531651396e-06
20,4.550421003083708e-06,3.913669252142426e-06
21,3.607942320134801e-06,3.20801464113174e-06
22,3.0191806824101755e-06,3.358704498168663e-06
23,3.053679661964755e-06,3.0418969572565404e-06
24,2.6110535107666995e-06,2.687868413886463e-06
25,3.2380276403879784e-06,4.060252922499785e-06
26,2.7847506809545547e-06,2.570107790234033e-06
27,2.1321632857507213e-06,2.33919270158367e-06
28,1.9554609404319003e-06,2.6822376412383165e-06
29,2.3981392132554903e-06,1.7561784488862031e-06
30,1.7132461834989955e-06,1.808334900488262e-06
31,1.5548074543403345e-06,1.6622313069092342e-06
32,1.7465313665828338e-06,1.3922840253144387e-06
33,1.2654936104657585e-06,1.312714437062823e-06
34,1.8275443608217755e-06,1.6544035588594852e-06
35,1.317052139408285e-06,1.1674603456413025e-06
36,1.0810240761808625e-06,9.175514492199e-07
37,9.233991458283223e-07,1.2961690458723751e-06
38,9.548219414530953e-07,1.0606840760374326e-06
39,7.759230508478746e-07,1.153971834355616e-06
40,7.472367627769927e-07,6.827784318375052e-07
